f Amp Fase
2901300130.0130014 -5.839344836742798 145.168482883
2901320132.013201 -5.836850264297974 144.743196827
2901340134.0134015 -5.832935039714098 144.196977043
2901360136.0136013 -5.837871519814959 143.716652648
2901380138.0138016 -5.835460988366339 143.205787567
2901400140.0140014 -5.839726284957164 142.727672889
2901420142.0142016 -5.833449074659077 142.203502189
2901440144.0144014 -5.835984755602835 141.716230229
2901460146.014601 -5.837908845469672 141.228923688
2901480148.0148015 -5.8353060336028415 140.737498104
2901500150.0150013 -5.834107642615015 140.255048697
2901520152.0152016 -5.836706007394565 139.753692449
2901540154.0154014 -5.840609519397319 139.283442652
2901560156.0156016 -5.840647933542166 138.811712435
2901580158.0158014 -5.833680860051885 138.278227257
2901600160.0160017 -5.8377986218189335 137.786132244
2901620162.0162015 -5.8402741413229675 137.289441017
2901640164.016402 -5.8411635796242924 136.807450132
2901660166.0166016 -5.839322929387757 136.312608907
2901680168.016802 -5.839161833768166 135.801246539
2901700170.0170016 -5.839049352079692 135.31557191
2901720172.017202 -5.84105245512842 134.809284007
2901740174.0174017 -5.839933244166905 134.304342502
2901760176.017602 -5.837341410426631 133.850685206
2901780178.017802 -5.838370408640082 133.349574211
2901800180.018002 -5.84287748214429 132.897141968
2901820182.018202 -5.838493145293332 132.380368928
2901840184.0184016 -5.842672958587456 131.881968477
2901860186.018602 -5.837709614323863 131.376052187
2901880188.0188017 -5.8453465336052846 130.917800208
2901900190.019002 -5.842580982509261 130.399351328
2901920192.0192018 -5.841466481562093 129.880090103
2901940194.019402 -5.846351499277024 129.419497993
2901960196.019602 -5.839684362139633 128.933584785
2901980198.019802 -5.8415507965226245 128.411780485
2902000200.020002 -5.848592166973571 127.940708462
2902020202.020202 -5.843736102902523 127.421866409
2902040204.020402 -5.845055058697298 126.957726961
2902060206.020602 -5.843217546413787 126.427763697
2902080208.020802 -5.8469636194724846 125.987855232
2902100210.0210023 -5.848192041544802 125.458387812
2902120212.021202 -5.843753832806021 124.954298952
2902140214.0214024 -5.8465821270809 124.466471564
2902160216.021602 -5.848884470030665 123.966593114
2902180218.021802 -5.845234652492257 123.496400627
2902200220.022002 -5.849472442804205 122.999770319
2902220222.022202 -5.843160693577446 122.501850598
2902240224.0224023 -5.847843429748564 122.021852063
2902260226.022602 -5.845690545411899 121.562424387
2902280228.0228024 -5.847160951252723 121.007279977
2902300230.023002 -5.852880170983976 120.526960291
2902320232.0232024 -5.8484834992623576 120.064986326
2902340234.023402 -5.84964228638167 119.546339886
2902360236.0236025 -5.847138620694944 119.030694111
2902380238.0238023 -5.84762658075996 118.552310593
2902400240.0240026 -5.84906602721939 118.088426254
2902420242.0242023 -5.850621056129927 117.578140934
2902440244.0244026 -5.851543055182521 117.093081992
2902460246.0246024 -5.849387643447468 116.56789984
2902480248.0248027 -5.849753456840968 116.089848809
2902500250.0250025 -5.848373223288755 115.581911196
2902520252.0252028 -5.85410607706903 115.118505648
2902540254.0254025 -5.849074233525009 114.615236291
2902560256.0256023 -5.849883693283369 114.107378957
2902580258.0258026 -5.851077591525534 113.628526269
2902600260.0260024 -5.851186118316397 113.159620118
2902620262.0262027 -5.856167333976866 112.645671841
2902640264.0264025 -5.853144101815118 112.162763172
2902660266.0266027 -5.854614180864219 111.683593676
2902680268.0268025 -5.852345600867555 111.142819616
2902700270.027003 -5.854102167220309 110.701248389
2902720272.0272026 -5.8583663744177885 110.201105892
2902740274.027403 -5.851414139765242 109.690140358
2902760276.0276027 -5.855467081844925 109.201599432
2902780278.027803 -5.855989791888549 108.689768352
2902800280.0280027 -5.855590656177095 108.206138266
2902820282.028203 -5.85882448945722 107.728758704
2902840284.028403 -5.854455499231651 107.237344002
2902860286.028603 -5.859176852108954 106.749230825
2902880288.028803 -5.858714327443906 106.246175237
2902900290.0290027 -5.858709121648622 105.774623028
2902920292.029203 -5.859963751840789 105.279209397
2902940294.0294027 -5.854748185864947 104.741854493
2902960296.029603 -5.856593719471505 104.278456412
2902980298.029803 -5.857505001724476 103.785813031
2903000300.030003 -5.858049347221108 103.264488784
2903020302.030203 -5.859487302841915 102.78800615
2903040304.030403 -5.856185482249411 102.290663408
2903060306.030603 -5.861710948023097 101.803371352
2903080308.030803 -5.857890849069246 101.319707621
2903100310.031003 -5.855079652337734 100.80255604
2903120312.0312033 -5.8610131033606825 100.310195313
2903140314.031403 -5.858882976638933 99.8297720489
2903160316.0316033 -5.865303917843154 99.3732532265
2903180318.031803 -5.861035313691345 98.8817219751
2903200320.0320034 -5.860295199351563 98.3788791857
2903220322.032203 -5.862755414266777 97.8576072253
2903240324.0324035 -5.861006829609749 97.3951070576
2903260326.0326033 -5.8632282170627725 96.8967954909
2903280328.032803 -5.8632096420440085 96.3953054101
2903300330.0330033 -5.862456245713598 95.9213696264
2903320332.033203 -5.862032436634308 95.3934384778
2903340334.0334034 -5.86366262609128 94.9087278176
2903360336.033603 -5.86620946570203 94.4019128226
2903380338.0338035 -5.8645246042330355 93.9260891227
2903400340.0340033 -5.864992734565991 93.4744629063
2903420342.0342035 -5.864264578950523 92.9524642374
2903440344.0344033 -5.862060919772302 92.45145054
2903460346.0346036 -5.8634947224769665 91.9856830512
2903480348.0348034 -5.862371132143541 91.4992901111
2903500350.0350037 -5.864896781489134 90.9629552164
2903520352.0352035 -5.866171072798478 90.4618314286
2903540354.0354037 -5.862103231869103 89.9643801661
2903560356.0356035 -5.867627990626758 89.506863641
2903580358.035804 -5.866621068925455 89.0124653397
2903600360.0360036 -5.865952897497541 88.4926645263
2903620362.0362034 -5.866048937700051 88.0183723
2903640364.0364037 -5.868089339681735 87.5370684118
2903660366.0366035 -5.867599382674365 87.0497076999
2903680368.0368037 -5.871392451643054 86.5439757488
2903700370.0370035 -5.869618592975753 86.0463555932
2903720372.037204 -5.869146387365531 85.5704591005
2903740374.0374036 -5.8704141273883454 85.0705290555
2903760376.037604 -5.871240614886912 84.5769990114
2903780378.0378036 -5.872835386101164 84.0926306552
2903800380.038004 -5.867940540637193 83.6058296872
2903820382.0382037 -5.86992873022091 83.1027356637
2903840384.038404 -5.869611558389298 82.6134643382
2903860386.038604 -5.869837457880557 82.1072398272
2903880388.038804 -5.871715702556475 81.6375546359
2903900390.039004 -5.870656745162851 81.1358206896
2903920392.039204 -5.872717887502789 80.6556816577
2903940394.039404 -5.873799910911774 80.1673676705
2903960396.039604 -5.871712506657722 79.6649783453
2903980398.039804 -5.87508608082093 79.1792848409
2904000400.040004 -5.869649992541972 78.6983274348
2904020402.040204 -5.87584385220591 78.1807492531
2904040404.040404 -5.875965234815677 77.6946233249
2904060406.040604 -5.872798835080054 77.1637917027
2904080408.040804 -5.8744132667993565 76.7124232555
2904100410.041004 -5.875626189024618 76.2274924951
2904120412.041204 -5.878791481842737 75.7238962789
2904140414.0414042 -5.881434633185459 75.2618147019
2904160416.041604 -5.875369629979174 74.7384565207
2904180418.0418043 -5.8778869506043545 74.2435178061
2904200420.042004 -5.872472449875374 73.7464478797
2904220422.0422044 -5.873283766581244 73.2801163038
2904240424.042404 -5.876415952518293 72.7761754694
2904260426.0426044 -5.878003795959844 72.2668192162
2904280428.0428042 -5.878165042355395 71.8078521806
2904300430.0430045 -5.8757268432137275 71.2703738691
2904320432.0432043 -5.879048948832421 70.804404258
2904340434.043404 -5.878759827885948 70.3377456484
2904360436.0436044 -5.876706969347802 69.7956766558
2904380438.043804 -5.88086253313511 69.3146686315
2904400440.0440044 -5.8792047748782075 68.8096841779
2904420442.044204 -5.8834675910154495 68.3733219024
2904440444.0444045 -5.877295047650111 67.8461329898
2904460446.0446043 -5.878821227240728 67.3761001519
2904480448.0448046 -5.884401221769572 66.8519916091
2904500450.0450044 -5.882001988253601 66.3770923814
2904520452.0452046 -5.880606626805785 65.887219407
2904540454.0454044 -5.882277220841967 65.3958634098
2904560456.0456047 -5.884299060900401 64.8845970743
2904580458.0458045 -5.8853743401058365 64.4290117147
2904600460.046005 -5.879519852553515 63.9428957945
2904620462.0462046 -5.883292816972935 63.4336217994
2904640464.046405 -5.883570089102913 62.9441567784
2904660466.0466046 -5.884684921845298 62.4537090209
2904680468.046805 -5.8888224127223925 61.9851955416
2904700470.0470047 -5.880957404771857 61.4503948134
2904720472.0472045 -5.885454893829997 60.9543213386
2904740474.047405 -5.88483216347203 60.4612116023
2904760476.0476046 -5.8859999699475685 59.9513243327
2904780478.047805 -5.883774160154907 59.5085715218
2904800480.0480046 -5.884362074871165 59.0213727461
2904820482.048205 -5.886688669767269 58.522913008
2904840484.0484047 -5.889091918944171 58.0264348897
2904860486.048605 -5.887113892128437 57.5405439391
2904880488.0488048 -5.8867916485145475 57.0128143334
2904900490.049005 -5.885506802072716 56.5201741394
2904920492.049205 -5.891753379980501 56.0685289829
2904940494.049405 -5.889658716450823 55.5572950014
2904960496.049605 -5.889246105025499 55.0526221184
2904980498.049805 -5.8843839559337034 54.5563546554
2905000500.050005 -5.884770726844261 54.0627816746
2905020502.050205 -5.896755769247827 53.5809556962
2905040504.050405 -5.891473262967355 53.1156557002
2905060506.0506053 -5.885787648979395 52.5902434538
2905080508.050805 -5.888873266760159 52.0866809555
2905100510.051005 -5.889327292560756 51.6283359513
2905120512.051205 -5.894084082439999 51.1177929432
2905140514.051405 -5.888086989782803 50.6579825622
2905160516.051605 -5.891185955139836 50.1489817125
2905180518.051805 -5.889867660853295 49.6813647464
2905200520.0520053 -5.893260244781954 49.1739117534
2905220522.052205 -5.896808897172723 48.6386924017
2905240524.0524054 -5.889847403683213 48.1681885091
2905260526.052605 -5.8920036280344465 47.6866180933
2905280528.0528054 -5.893828945854025 47.2177343347
2905300530.053005 -5.891104987256892 46.7458025178
2905320532.0532055 -5.897635566806416 46.1873778022
2905340534.0534053 -5.89102721138163 45.7401118275
2905360536.0536056 -5.892263856382421 45.2452820674
2905380538.0538054 -5.898685311171094 44.7442200933
2905400540.0540056 -5.893772332481147 44.2552083113
2905420542.0542054 -5.897444028393133 43.7783496031
2905440544.054405 -5.893460732204562 43.2189238348
2905460546.0546055 -5.895831564092738 42.7962653639
2905480548.0548053 -5.897555906008103 42.2712643833
2905500550.0550056 -5.895938669660303 41.7872681329
2905520552.0552053 -5.897907082459858 41.2941499789
2905540554.0554056 -5.896130865075531 40.817944542
2905560556.0556054 -5.89874121742689 40.3193553161
2905580558.0558057 -5.898451594856465 39.8291167347
2905600560.0560055 -5.900556309428925 39.3271740379
2905620562.0562057 -5.896874055699922 38.8483218389
2905640564.0564055 -5.895875071117675 38.3346590881
2905660566.056606 -5.900940131093718 37.8755237646
2905680568.0568056 -5.899728893822039 37.366250265
2905700570.057006 -5.903065871534222 36.8804759942
2905720572.0572057 -5.898129080473535 36.3948060378
2905740574.057406 -5.897881924428111 35.9233134197
2905760576.0576057 -5.9047022965414495 35.3969333302
2905780578.057806 -5.903450049425945 34.888769159
2905800580.058006 -5.901030183342383 34.4231264272
2905820582.0582056 -5.900894234677974 33.9572508022
2905840584.058406 -5.902010387521891 33.4121320603
2905860586.0586057 -5.903343597075098 32.9159102695
2905880588.058806 -5.904060162174937 32.4318737785
2905900590.0590057 -5.908233277107727 31.9555655273
2905920592.059206 -5.904674399437242 31.484384211
2905940594.059406 -5.899045503495989 30.9707333522
2905960596.059606 -5.898780689787656 30.4962299822
2905980598.059806 -5.904212197017294 30.0033773228
2906000600.060006 -5.909368762864522 29.5282255435
2906020602.060206 -5.901030896016467 29.0007565978
2906040604.060406 -5.905391973715309 28.5074461976
2906060606.060606 -5.904128674592062 28.0308023087
2906080608.0608063 -5.905118886604134 27.5785345378
2906100610.061006 -5.9066021747467 27.048641109
2906120612.0612063 -5.9046147892099174 26.5540229176
2906140614.061406 -5.90747671257239 26.0648853158
2906160616.061606 -5.908448561155825 25.5705623372
2906180618.061806 -5.907408000241075 25.119867467
2906200620.062006 -5.9082887408689775 24.6019749351
2906220622.0622063 -5.903863301983775 24.1036610876
2906240624.062406 -5.907448848399094 23.6160458242
2906260626.0626063 -5.911348691973607 23.1241690702
2906280628.062806 -5.9105831541343035 22.649814631
2906300630.0630064 -5.912799536888196 22.1175232202
2906320632.063206 -5.906316407553323 21.6591965221
2906340634.0634065 -5.909731350305418 21.1419982671
2906360636.0636063 -5.913180783985332 20.6667575277
2906380638.0638065 -5.908605238837339 20.1834936308
2906400640.0640063 -5.9124451723646 19.6934554514
2906420642.0642066 -5.91374853094201 19.1921911197
2906440644.0644064 -5.913878236606428 18.7028628979
2906460646.0646067 -5.911616034303035 18.2160438281
2906480648.0648065 -5.911682543638759 17.6958984166
2906500650.0650067 -5.912129800970939 17.2426234846
2906520652.0652065 -5.911866791165271 16.7096804412
2906540654.0654063 -5.913877413696348 16.2404888335
2906560656.0656066 -5.912744761557018 15.780936663
2906580658.0658064 -5.912942701951379 15.2467338737
2906600660.0660067 -5.913175662644738 14.7712217679
2906620662.0662065 -5.915999358408252 14.2655002009
2906640664.0664067 -5.917760691347235 13.7977037875
2906660666.0666065 -5.916153826196186 13.2970953715
2906680668.066807 -5.916051352539117 12.8193105421
2906700670.0670066 -5.914491044806182 12.308367142
2906720672.067207 -5.91521757993502 11.8235951861
2906740674.0674067 -5.915459302340972 11.342570553
2906760676.067607 -5.9165044639275575 10.839341525
2906780678.0678067 -5.919360469803651 10.3832626669
2906800680.068007 -5.9176998942382975 9.83060376259
2906820682.068207 -5.91742160538426 9.38208267789
2906840684.068407 -5.918588463383583 8.88673483304
2906860686.068607 -5.918718212119913 8.4084888369
2906880688.0688066 -5.918877518867744 7.88170260974
2906900690.069007 -5.916818939888819 7.42008413595
2906920692.0692067 -5.920121271136473 6.90369112878
2906940694.069407 -5.919744866795989 6.44091394285
2906960696.069607 -5.919941685580818 5.91967552192
2906980698.069807 -5.921429728722413 5.47175090701
2907000700.070007 -5.917459159904705 4.9288163477
2907020702.070207 -5.9239355672186225 4.4695928271
2907040704.070407 -5.923094478412732 4.0166498564
2907060706.070607 -5.922646311211729 3.50468456352
2907080708.070807 -5.926489534518087 3.03600717341
2907100710.0710073 -5.922506748596639 2.51594943819
2907120712.071207 -5.923687587227372 1.99587001468
2907140714.0714073 -5.92142127372517 1.51795838447
2907160716.071607 -5.927737207933497 1.0339906221
2907180718.0718074 -5.9279155526335305 0.506066822271
2907200720.072007 -5.918848126706605 0.0405251671211
2907220722.0722075 -5.925161840659769 -0.481760358046
2907240724.0724072 -5.925098902653567 -0.974068693404
2907260726.072607 -5.925001397404504 -1.43108306815
2907280728.0728073 -5.92436689044495 -1.9500231563
2907300730.073007 -5.92462143644064 -2.43023219479
2907320732.0732074 -5.931484886477802 -2.86804471127
2907340734.073407 -5.923135703422312 -3.39164044559
2907360736.0736074 -5.926901309743298 -3.91375917546
2907380738.0738072 -5.926982820794951 -4.39831537225
2907400740.0740075 -5.929538411552483 -4.85990597526
2907420742.0742073 -5.929468860761073 -5.33946866869
2907440744.0744076 -5.930851156376196 -5.86612022007
2907460746.0746074 -5.924891360174805 -6.35667362438
2907480748.0748076 -5.926497156030008 -6.82454249075
2907500750.0750074 -5.930111351674191 -7.3289219348
2907520752.0752077 -5.929213997739504 -7.78469686206
2907540754.0754075 -5.927561575639273 -8.31075810058
2907560756.075608 -5.929528013154112 -8.76126935817
2907580758.0758076 -5.930511851640525 -9.27498689102
2907600760.0760074 -5.932845856349516 -9.76029555949
2907620762.0762076 -5.931569111277212 -10.2207047968
2907640764.0764074 -5.931544756413244 -10.7767729503
2907660766.0766077 -5.929636726286315 -11.2691649189
2907680768.0768075 -5.927885575270796 -11.7488581863
2907700770.077008 -5.931641538863329 -12.1992558626
2907720772.0772076 -5.935038189987356 -12.7341126961
2907740774.077408 -5.93071414962664 -13.2107679569
2907760776.0776076 -5.926626385378641 -13.7086975037
2907780778.077808 -5.931509969046875 -14.1846450821
2907800780.0780077 -5.933609432735922 -14.6796596214
2907820782.078208 -5.931296446745218 -15.139013799
2907840784.078408 -5.935454931730375 -15.6666829851
2907860786.078608 -5.933983835815488 -16.1278799375
2907880788.078808 -5.932709659041829 -16.6311042432
2907900790.079008 -5.930683239310311 -17.1208402137
2907920792.079208 -5.938289867315074 -17.624023824
2907940794.079408 -5.938690353050243 -18.1253298443
2907960796.079608 -5.93585086682198 -18.5979255746
2907980798.0798078 -5.936263359904418 -19.0662956614
2908000800.080008 -5.936783969793185 -19.5725508157
2908020802.080208 -5.9355382317394865 -20.0847802847
2908040804.080408 -5.937759165092656 -20.5630902122
2908060806.080608 -5.934965716804561 -21.0545756602
2908080808.080808 -5.94142952953986 -21.5265800518
2908100810.081008 -5.939206549608612 -22.0464989748
2908120812.081208 -5.936382414626356 -22.5505138371
2908140814.081408 -5.942448960536879 -23.0462940658
2908160816.0816083 -5.9351291775627075 -23.502961992
2908180818.081808 -5.936120440626612 -24.0106872902
2908200820.0820084 -5.938283524517947 -24.5113054427
2908220822.082208 -5.940196331851277 -24.9652463692
2908240824.0824084 -5.941452332212089 -25.4521652308
2908260826.082608 -5.933437976426008 -25.9756324441
2908280828.0828085 -5.940632868158836 -26.4800885044
2908300830.0830083 -5.944672942227179 -26.92222117
2908320832.083208 -5.938948955780293 -27.4238282487
2908340834.0834084 -5.940581949106679 -27.9246007674
2908360836.083608 -5.938649927140354 -28.4036876202
2908380838.0838084 -5.943303474748122 -28.8907896148
2908400840.084008 -5.944856743165313 -29.3887153145
2908420842.0842085 -5.938406167059962 -29.8807784365
2908440844.0844083 -5.943800680059019 -30.4104744372
2908460846.0846086 -5.941958763267666 -30.8904494793
2908480848.0848083 -5.945036391639177 -31.3755983732
2908500850.0850086 -5.947990305068994 -31.8504577117
2908520852.0852084 -5.941225681676214 -32.3329534384
2908540854.0854087 -5.943040431593557 -32.8501454388
2908560856.0856085 -5.945313556202583 -33.3062362145
2908580858.0858088 -5.946628949176351 -33.7875090827
2908600860.0860085 -5.949711386972475 -34.2877307078
2908620862.086209 -5.942475919524819 -34.7877724562
2908640864.0864086 -5.944229288015707 -35.2865894058
2908660866.086609 -5.949644093903398 -35.7865409969
2908680868.0868087 -5.948093083421138 -36.2233280284
2908700870.0870085 -5.94707796616242 -36.746887288
2908720872.0872087 -5.946297177089061 -37.2154464398
2908740874.0874085 -5.951155552349014 -37.7347383462
2908760876.087609 -5.95330116998336 -38.1837102879
2908780878.0878086 -5.946561305418814 -38.7117039393
2908800880.088009 -5.951736650161563 -39.2353690519
2908820882.0882087 -5.949823233024412 -39.6884792627
2908840884.088409 -5.950432442779869 -40.1759255198
2908860886.0886087 -5.948112153177789 -40.6535039557
2908880888.088809 -5.950422060521944 -41.167637629
2908900890.089009 -5.950255725343626 -41.6626321097
2908920892.089209 -5.950479450436404 -42.1470474451
2908940894.089409 -5.954360264253865 -42.6083185385
2908960896.089609 -5.946719324728034 -43.1626382508
2908980898.089809 -5.952499266840592 -43.609916544
2909000900.090009 -5.9537574654096845 -44.0996763225
2909020902.090209 -5.95006699829479 -44.6081263298
2909040904.0904093 -5.952327548913257 -45.0729511534
2909060906.090609 -5.9491128803325015 -45.5732933153
2909080908.090809 -5.954787923980525 -46.0336192065
2909100910.091009 -5.9518632817782455 -46.5571991369
2909120912.091209 -5.951457203702546 -47.0466795638
2909140914.091409 -5.955692506520204 -47.5400248585
2909160916.091609 -5.953161752177376 -48.0691590764
2909180918.0918093 -5.959762966567875 -48.535093523
2909200920.092009 -5.955205299803653 -48.9959260782
2909220922.0922093 -5.952601133948691 -49.5261041773
2909240924.092409 -5.952972833264598 -49.9704261789
2909260926.0926094 -5.957326911254098 -50.4914061535
2909280928.092809 -5.959103426451316 -50.9774278011
2909300930.0930095 -5.952790489348583 -51.4644687697
2909320932.0932093 -5.957581816719304 -51.9523888163
2909340934.0934095 -5.951740604156961 -52.4487639612
2909360936.0936093 -5.95485795694561 -52.9368822278
2909380938.0938096 -5.96278626802743 -53.4108849663
2909400940.0940094 -5.953171239239035 -53.89432476
2909420942.094209 -5.955216803280454 -54.4054719929
2909440944.0944095 -5.956664364498826 -54.8866018897
2909460946.0946093 -5.957277448087766 -55.4072887475
2909480948.0948095 -5.958863784589222 -55.8874227713
2909500950.0950093 -5.957306191859454 -56.3863281956
2909520952.0952096 -5.959416919479045 -56.8760735749
2909540954.0954094 -5.959503271502494 -57.3577242149
2909560956.0956097 -5.957817487730896 -57.847055838
2909580958.0958095 -5.958652511078872 -58.3712148443
2909600960.0960097 -5.958172017362871 -58.8386786283
2909620962.0962095 -5.9612038380551535 -59.2912726073
2909640964.09641 -5.962256533323121 -59.7906326845
2909660966.0966096 -5.96346103793299 -60.2948956358
2909680968.09681 -5.9587496327813385 -60.8065654995
2909700970.0970097 -5.960764514774905 -61.2565016538
2909720972.09721 -5.965232798984729 -61.7462420732
2909740974.0974097 -5.963656623207509 -62.278946818
2909760976.09761 -5.963126688630831 -62.6945356298
2909780978.09781 -5.957428893271963 -63.2196753069
2909800980.0980096 -5.95940970437041 -63.7284338034
2909820982.09821 -5.9625642786957425 -64.2358750627
2909840984.0984097 -5.965667936591714 -64.6886452983
2909860986.09861 -5.962755998174182 -65.1959659459
2909880988.0988097 -5.961637941986886 -65.6767686163
2909900990.09901 -5.961307037071629 -66.1901124664
2909920992.09921 -5.963518054018976 -66.6877898477
2909940994.09941 -5.966627077505205 -67.1971208608
2909960996.09961 -5.963376349118931 -67.6880887564
2909980998.09981 -5.965294902329784 -68.132973853
2910001000.10001 -5.964342634812652 -68.6382520161
2910021002.10021 -5.964163249005114 -69.1196681563
2910041004.10041 -5.965693576387214 -69.6086594187
2910061006.1006103 -5.966698214357305 -70.0898840266
2910081008.10081 -5.967200436873263 -70.5858022284
2910101010.1010103 -5.964339190031883 -71.1069732949
2910121012.10121 -5.9676814310512665 -71.5675146511
2910141014.10141 -5.966927294605455 -72.0627458156
2910161016.10161 -5.969965483127106 -72.5285782595
2910181018.10181 -5.964776349777613 -73.0601944228
2910201020.1020103 -5.964157216761303 -73.5355944912
2910221022.10221 -5.969651008732183 -73.9935163374
2910241024.1024103 -5.96826809990179 -74.5033170957
2910261026.10261 -5.973550372918622 -75.0375710628
2910281028.1028104 -5.969678529100167 -75.5117959589
2910301030.10301 -5.967679902229129 -75.9796913313
2910321032.1032104 -5.974207426859627 -76.4824746135
2910341034.1034102 -5.971040331093893 -76.9470925922
2910361036.1036105 -5.975374483797156 -77.4460547901
2910381038.1038103 -5.966058031820067 -77.9359585433
2910401040.1040106 -5.970222752041565 -78.4387244283
2910421042.1042104 -5.973951870505038 -78.9064782524
2910441044.1044106 -5.969919836464079 -79.3813136554
2910461046.1046104 -5.975850404566156 -79.8754198185
2910481048.1048107 -5.97184457359848 -80.3830056422
2910501050.1050105 -5.9704614784829 -80.8975873316
2910521052.1052103 -5.971344061871094 -81.3850042834
2910541054.1054106 -5.972439654283202 -81.8844472929
2910561056.1056104 -5.975042032051307 -82.3487613322
2910581058.1058106 -5.9710606135479685 -82.8517186956
2910601060.1060104 -5.974007353589663 -83.3318456769
2910621062.1062107 -5.972671497527707 -83.8265897095
2910641064.1064105 -5.9769113119403485 -84.3090284281
2910661066.106611 -5.974041859972381 -84.8167310169
2910681068.1068106 -5.971720408954285 -85.2970310725
2910701070.107011 -5.978684983916526 -85.7698478212
2910721072.1072106 -5.9760878677849485 -86.2655325784
2910741074.107411 -5.973750360021324 -86.7580422955
2910761076.1076107 -5.9764809099826195 -87.2596503078
2910781078.107811 -5.970293569505137 -87.7627105352
2910801080.108011 -5.978400239028394 -88.222467361
2910821082.108211 -5.977506817118384 -88.6955918507
2910841084.108411 -5.978773289475624 -89.221574964
2910861086.1086106 -5.97885200195165 -89.7015634769
2910881088.108811 -5.97847826707357 -90.2100294591
2910901090.1090107 -5.976430221290382 -90.6563934485
2910921092.109211 -5.980810248788796 -91.1572301663
2910941094.109411 -5.975545300280122 -91.6608417789
2910961096.109611 -5.9769238548347445 -92.1550264639
2910981098.109811 -5.978278752150991 -92.6445657346
2911001100.110011 -5.978256353954788 -93.1484345255
2911021102.110211 -5.978114336902754 -93.6197039821
2911041104.110411 -5.9776350082252545 -94.1147142892
2911061106.110611 -5.978296867401767 -94.6054204464
2911081108.110811 -5.979860405751499 -95.161165518
2911101110.111011 -5.980542672033576 -95.5955085413
2911121112.1112113 -5.982571614507797 -96.069890545
2911141114.111411 -5.981173030901332 -96.5693574048
2911161116.1116114 -5.9785603582787905 -97.0465784477
2911181118.111811 -5.979725816195831 -97.5678286897
2911201120.1120114 -5.978910214264717 -98.0450924015
2911221122.112211 -5.983351824123837 -98.537064192
2911241124.112411 -5.98289599890289 -99.0154292089
2911261126.1126113 -5.98048187668207 -99.5614038301
2911281128.112811 -5.981474357803909 -99.9829498627
2911301130.1130114 -5.984478592716236 -100.478131045
2911321132.113211 -5.987121012553526 -100.974334339
